name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-3;0;false;14858;14761;14894;false;71;71;71;14888 14888 14888 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893;14888 14888 14888 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893;14888 14888 14888 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14889 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14890 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14891 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14892 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893 14893;254;254;254;1;1;1
interactive-discover-3;1;true;60069;60067;60081;true;0;0;0;;;;148;148;148;1;1;1
interactive-discover-3;2;false;28429;27908;28805;false;55;55;55;28801 28801 28802 28802 28802 28802 28802 28802 28802 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28805 28805 28805 28805 28805;28801 28801 28802 28802 28802 28802 28802 28802 28802 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28805 28805 28805 28805 28805;28801 28801 28802 28802 28802 28802 28802 28802 28802 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28803 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28804 28805 28805 28805 28805 28805;101;101;101;1;1;1
interactive-discover-3;3;true;60132;60118;60172;false;0;0;0;;;;430;430;430;1;1;1
interactive-discover-3;4;false;15704;15166;17022;false;142;142;142;17004 17004 17004 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17011 17011 17011 17011 17011 17011 17011 17011 17011 17011 17012 17012 17012 17012 17012 17012 17012 17012 17013 17013 17013 17013 17013 17013 17013 17013 17013 17014 17014 17014 17014;17004 17004 17004 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17011 17011 17011 17011 17011 17011 17011 17011 17011 17011 17012 17012 17012 17012 17012 17012 17012 17012 17013 17013 17013 17013 17013 17013 17013 17013 17013 17014 17014 17014 17014;17004 17004 17004 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17005 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17006 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17007 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17008 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17009 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17010 17011 17011 17011 17011 17011 17011 17011 17011 17011 17011 17012 17012 17012 17012 17012 17012 17012 17012 17013 17013 17013 17013 17013 17013 17013 17013 17013 17014 17014 17014 17014;274;274;274;1;1;1
interactive-discover-4;0;false;14957;9678;21474;false;5;5;5;17270 17270 17270 17270 17271;17270 17270 17270 17270 17271;17270 17270 17270 17270 17271;144;144;144;1;1;1
interactive-discover-4;1;false;8705;8160;8962;false;3;3;3;8961 8961 8961;8961 8961 8961;8961 8961 8961;24;24;24;0;0;1
interactive-discover-4;2;false;7929;7859;8003;false;3;3;3;8002 8002 8003;8002 8002 8003;8002 8002 8003;21;21;21;0;0;0
interactive-discover-4;3;false;12780;10131;16791;false;3;3;3;16790 16790 16791;16790 16790 16791;16790 16790 16791;229;229;229;1;1;1
interactive-discover-4;4;true;12145;9289;21457;false;0;0;0;;;;143;143;143;1;1;1
interactive-discover-5;0;false;13147;11997;15048;false;15;15;15;8886 10350 10350 10668 11256 11943 11945 11952 11954 11954 12496 12496 12498 12498 15047;8886 10350 10350 10668 11256 11943 11945 11952 11954 11954 12496 12496 12498 12498 15047;8886 10350 10350 10668 11256 11943 11945 11952 11954 11954 12496 12496 12498 12498 15047;128;128;128;1;1;1
interactive-discover-5;1;false;7750;7392;8357;false;3;3;3;7678 7698 8357;7678 7698 8357;7678 7698 8357;20;20;20;0;0;0
interactive-discover-5;2;false;7173;6915;7307;false;3;3;3;7140 7243 7306;7140 7243 7306;7140 7243 7306;17;17;17;0;0;0
interactive-discover-5;3;false;11997;11415;13410;false;4;4;4;8330 8741 9558 13409;8330 8741 9558 13409;8330 8741 9558 13409;224;224;224;1;1;1
interactive-discover-5;4;false;11248;11002;11711;false;20;20;20;8481 8897 8897 9317 9930 9930 10291 10293 10309 10760 10760 11299 11300 11301 11302 11706 11707 11708 11709 11711;8481 8897 8897 9317 9930 9930 10291 10293 10309 10760 10760 11299 11300 11301 11302 11706 11707 11708 11709 11711;8481 8897 8897 9317 9930 9930 10291 10293 10309 10760 10760 11299 11300 11301 11302 11706 11707 11708 11709 11711;123;123;123;1;1;1
interactive-discover-6;0;true;60165;60148;60194;false;0;0;0;;;;3371;3005;3964;1;1;1
interactive-discover-6;1;false;8049;7206;8385;false;1;1;1;8385;8385;8385;20;20;20;0;0;0
interactive-discover-6;2;false;7140;6979;7246;false;1;1;1;7246;7246;7246;17;17;17;0;0;0
interactive-discover-6;3;false;60117;60108;60144;false;2;2;2;22493 60134;22493 60134;22493 60134;2606;1984;3098;1;1;1
interactive-discover-6;4;false;20538;20017;21231;false;27;27;27;20879 21095 21095 21096 21137 21137 21137 21160 21161 21161 21171 21171 21171 21184 21185 21185 21193 21193 21193 21198 21198 21198 21202 21202 21202 21204 21230;20879 21095 21095 21096 21137 21137 21137 21160 21161 21161 21171 21171 21171 21184 21185 21185 21193 21193 21193 21198 21198 21198 21202 21202 21202 21204 21230;20879 21095 21095 21096 21137 21137 21137 21160 21161 21161 21171 21171 21171 21184 21185 21185 21193 21193 21193 21198 21198 21198 21202 21202 21202 21204 21230;123;123;123;1;1;1
interactive-discover-7;0;false;60122;60118;60147;true;1;1;1;60147;60147;60147;1234;1155;1403;1;1;1
interactive-discover-7;1;false;7825;7582;8038;false;1;1;1;8037;8037;8037;20;20;20;0;0;0
interactive-discover-7;2;false;7303;7160;7734;false;1;1;1;7733;7733;7733;17;17;17;0;0;0
interactive-discover-7;3;false;60130;60119;60137;false;2;2;2;60137 60131;60137 60131;60137 60131;1795;1652;1853;1;1;1
interactive-discover-7;4;false;15100;14940;15483;false;1;1;1;15478;15478;15478;123;123;123;1;1;1
interactive-discover-8;0;false;60190;60175;60275;true;9;9;9;35203 38045 38541 45442 45443 53173 53173 60174 60269;35203 38045 38541 45442 45443 53173 53173 60174 60269;35203 38045 38541 45442 45443 53173 53173 60174 60269;776;755;847;1;1;1
interactive-discover-8;1;false;60208;60181;60231;true;7;7;7;33035 35645 35645 38477 38477 41787 60231;33035 35645 35645 38477 38477 41787 60231;33035 35645 35645 38477 38477 41787 60231;530;488;644;1;1;1
interactive-discover-8;2;false;51263;46467;52453;false;10;10;10;31424 33634 34866 36366 37545 40120 41729 46649 50311 52452;31424 33634 34866 36366 37545 40120 41729 46649 50311 52452;31424 33634 34866 36366 37545 40120 41729 46649 50311 52452;594;461;684;1;1;1
interactive-discover-8;3;false;60283;60175;60369;true;7;7;7;9169 33151 34667 36182 41023 60368 60186;9169 33151 34667 36182 41023 60368 60186;9169 33151 34667 36182 41023 60368 60186;507;340;577;1;1;1
interactive-discover-8;4;false;60250;60218;60259;true;5;5;5;38998 49260 49260 51083 60257;38998 49260 49260 51083 60257;38998 49260 49260 51083 60257;803;684;898;1;1;1
interactive-short-1;0;false;8320;8159;8820;false;1;1;1;8800;8800;8800;100;92;122;2;2;2
interactive-short-1;1;false;6739;6432;7689;false;1;1;1;7688;7688;7688;21;21;21;0;0;0
interactive-short-1;2;false;6732;6575;6991;false;1;1;1;6991;6991;6991;18;18;18;0;0;0
interactive-short-1;3;false;8717;8654;8898;false;1;1;1;8865;8865;8865;201;189;207;2;2;2
interactive-short-1;4;false;8848;8275;9325;false;1;1;1;9302;9302;9302;104;98;121;2;2;2
interactive-short-2;0;true;60183;60168;60242;true;0;0;0;;;;1401;1224;1497;3;3;3
interactive-short-2;1;true;60192;60176;60216;false;0;0;0;;;;1396;1333;1531;3;3;3
interactive-short-2;2;true;60179;60164;60205;false;0;0;0;;;;1336;1193;1362;2;2;3
interactive-short-2;3;true;60214;60200;60238;false;0;0;0;;;;1518;1466;1662;3;3;3
interactive-short-2;4;true;60221;60180;60250;false;0;0;0;;;;1808;1430;2055;3;3;3
interactive-short-3;0;true;9037;8537;9371;false;0;0;0;;;;151;143;170;4;4;4
interactive-short-3;1;true;9214;8921;9411;false;0;0;0;;;;156;92;206;4;4;4
interactive-short-3;2;false;9083;8588;9341;false;1;1;1;8826;8826;8826;149;135;159;4;4;4
interactive-short-3;3;true;9327;8742;9591;false;0;0;0;;;;145;119;160;4;4;4
interactive-short-3;4;true;9352;9120;9843;false;0;0;0;;;;187;146;216;4;4;4
interactive-short-4;0;false;6930;6757;7043;false;1;1;1;7042;7042;7042;1;1;1;0;0;0
interactive-short-4;1;false;7229;6546;7583;false;1;1;1;7583;7583;7583;1;1;1;0;0;0
interactive-short-4;2;false;6482;6051;6729;false;1;1;1;6728;6728;6728;2;2;2;0;0;0
interactive-short-4;3;false;6491;6120;6635;false;1;1;1;6634;6634;6634;2;2;2;0;0;0
interactive-short-4;4;false;6862;6545;7023;false;1;1;1;7022;7022;7022;1;1;1;0;0;0
interactive-short-5;0;false;8231;7867;8313;false;1;1;1;8312;8312;8312;40;40;40;0;0;0
interactive-short-5;1;false;8063;7895;8343;false;1;1;1;8342;8342;8342;39;39;39;0;0;0
interactive-short-5;2;false;9216;8851;9537;false;1;1;1;9518;9518;9518;94;91;100;2;2;2
interactive-short-5;3;false;7857;7527;8463;false;1;1;1;8462;8462;8462;38;38;38;0;0;0
interactive-short-5;4;true;8861;8684;9304;false;0;0;0;;;;51;51;52;2;2;2
interactive-short-6;0;true;60165;60139;60216;true;0;0;0;;;;4014;3821;4356;3;3;3
interactive-short-6;1;false;60239;60180;60372;true;1;1;1;60252;60252;60252;4509;4430;4614;3;3;3
interactive-short-6;2;true;60205;60172;60242;false;0;0;0;;;;5918;5724;6179;2;2;2
interactive-short-6;3;true;60261;60231;60338;false;0;0;0;;;;6293;6235;6348;2;2;2
interactive-short-6;4;false;60170;60164;60175;true;1;1;1;60165;60165;60165;4626;3754;5829;2;2;2
interactive-short-7;0;true;8843;8694;9090;false;0;0;0;;;;141;104;152;5;5;5
interactive-short-7;1;true;9218;8653;9396;false;0;0;0;;;;131;111;143;5;5;5
interactive-short-7;2;true;8959;8654;9091;false;0;0;0;;;;101;94;122;5;5;5
interactive-short-7;3;true;9294;9006;9879;false;0;0;0;;;;146;135;166;5;5;5
interactive-short-7;4;true;8574;8387;9269;false;0;0;0;;;;117;110;148;5;5;5
