name;id;error;time;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;restarts
interactive-discover-6;4;false;20492.25;false;27;27;27;20322 20388 20388 20439 20439 20459 20459 20459 20484 20484 20484 20495 20495 20495 20503 20503 20503 20508 20508 20508 20512 20512 20512 20514 20996 20997 21012;20322 20388 20388 20439 20439 20459 20459 20459 20484 20484 20484 20495 20495 20495 20503 20503 20503 20508 20508 20508 20512 20512 20512 20514 20996 20997 21012;20322 20388 20388 20439 20439 20459 20459 20459 20484 20484 20484 20495 20495 20495 20503 20503 20503 20508 20508 20508 20512 20512 20512 20514 20996 20997 21012;123;1
interactive-discover-7;0;false;60135.375;false;1;1;1;60146;60146;60146;1321;1
interactive-discover-7;1;false;8109.875;false;1;1;1;8259;8259;8259;20;1
interactive-discover-7;2;false;7208;false;1;1;1;7336;7336;7336;17;0
interactive-discover-7;3;false;60143.25;true;2;2;2;60142 60157;60142 60157;60142 60157;1644;1
interactive-discover-7;4;false;17364.75;false;1;1;1;21930;21930;21930;123;1
interactive-discover-8;0;false;60204.375;false;10;10;10;34998 37980 39400 40963 42490 44376 52887 58526 60212 60255;34998 37980 39400 40963 42490 44376 52887 58526 60212 60255;34998 37980 39400 40963 42490 44376 52887 58526 60212 60255;716;1
interactive-discover-8;1;false;60222.625;true;7;7;7;32132 34965 34965 37792 37792 42380 60237;32132 34965 34965 37792 37792 42380 60237;32132 34965 34965 37792 37792 42380 60237;467;1
interactive-discover-8;2;false;49311.25;false;10;10;10;29653 31903 33420 33791 36501 38520 40312 46122 48078 50132;29653 31903 33420 33791 36501 38520 40312 46122 48078 50132;29653 31903 33420 33791 36501 38520 40312 46122 48078 50132;561;1
interactive-discover-8;3;false;60238.75;true;6;6;6;33439 35532 35532 39483 41132 60254;33439 35532 35532 39483 41132 60254;33439 35532 35532 39483 41132 60254;421;1
interactive-discover-8;4;false;60233.125;true;5;5;5;39232 43308 45316 47441 60262;39232 43308 45316 47441 60262;39232 43308 45316 47441 60262;635;1
interactive-short-1;0;false;7639.75;false;1;1;1;8074;8074;8074;59;2
interactive-short-1;1;false;7135.875;false;1;1;1;7420;7420;7420;21;2
interactive-short-1;2;false;7024.25;false;1;1;1;7233;7233;7233;18;0
interactive-short-1;3;false;7817.5;false;1;1;1;8019;8019;8019;89;2
interactive-short-1;4;false;7433.125;false;1;1;1;7455;7455;7455;57;2
interactive-short-2;0;true;60188.875;true;0;0;0;;;;1396;3
interactive-short-2;1;true;60204.125;true;0;0;0;;;;1418;3
interactive-short-2;2;true;60195.5;false;0;0;0;;;;1210;3
interactive-short-2;3;true;60218.875;false;0;0;0;;;;1611;3
interactive-short-2;4;true;60217;false;0;0;0;;;;1400;3
interactive-short-3;0;true;7869.125;false;0;0;0;;;;43;4
interactive-short-3;1;true;7656.5;false;0;0;0;;;;58;4
interactive-short-3;2;true;7729.875;false;0;0;0;;;;61;4
interactive-short-3;3;true;7972.375;false;0;0;0;;;;69;4
interactive-short-3;4;true;7922.375;false;0;0;0;;;;52;4
interactive-short-4;0;false;6850;false;1;1;1;6922;6922;6922;1;0
interactive-short-4;1;false;6970.875;false;1;1;1;7496;7496;7496;1;0
interactive-short-4;2;false;6863.5;false;1;1;1;7145;7145;7145;2;0
interactive-short-4;3;false;6423.25;false;1;1;1;6658;6658;6658;2;0
interactive-short-4;4;false;6749.25;false;1;1;1;6866;6866;6866;1;0
interactive-short-5;0;false;7710.625;false;1;1;1;7823;7823;7823;24;2
interactive-short-5;1;false;7935;false;1;1;1;8075;8075;8075;30;2
interactive-short-5;2;false;7944.625;false;1;1;1;8226;8226;8226;61;2
interactive-short-5;3;false;7589.625;false;1;1;1;7807;7807;7807;35;2
interactive-short-5;4;true;7725.625;false;0;0;0;;;;13;2
interactive-short-6;0;true;60158.25;false;0;0;0;;;;4183;3
interactive-short-6;1;false;60234.75;false;1;1;1;60198;60198;60198;4512;3
interactive-short-6;2;true;60167.5;false;0;0;0;;;;5676;2
interactive-short-6;3;true;60197.375;false;0;0;0;;;;6261;2
interactive-short-6;4;false;60224.625;true;1;1;1;60205;60205;60205;3374;2
interactive-short-7;0;true;7766.875;false;0;0;0;;;;60;5
interactive-short-7;1;true;8050.375;false;0;0;0;;;;55;5
interactive-short-7;2;true;7962.5;false;0;0;0;;;;58;5
interactive-short-7;3;true;8312;false;0;0;0;;;;50;5
interactive-short-7;4;true;7839.75;false;0;0;0;;;;49;5
