name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-5;0;false;12180;10501;15125;false;15;15;15;8954 10426 10426 10577 10718 10833 10838 11066 11548 11765 14800 14905 14905 15114 15125;8954 10426 10426 10577 10718 10833 10838 11066 11548 11765 14800 14905 14905 15114 15125;8954 10426 10426 10577 10718 10833 10838 11066 11548 11765 14800 14905 14905 15114 15125;128;128;128;1;1;1
interactive-discover-5;1;false;7758;7194;7925;false;3;3;3;7129 7163 7924;7129 7163 7924;7129 7163 7924;20;20;20;0;0;0
interactive-discover-5;2;false;7024;6780;8168;false;3;3;3;7193 7217 8168;7193 7217 8168;7193 7217 8168;17;17;17;0;0;0
interactive-discover-5;3;false;11355;11144;11574;false;4;4;4;8396 8614 9902 11573;8396 8614 9902 11573;8396 8614 9902 11573;224;224;224;1;1;1
interactive-discover-5;4;false;12579;11318;14866;false;20;20;20;7753 7935 8027 8826 9807 9833 10148 10148 10632 10671 10744 10813 10914 11116 11214 11583 11751 11768 14860 14865;7753 7935 8027 8826 9807 9833 10148 10148 10632 10671 10744 10813 10914 11116 11214 11583 11751 11768 14860 14865;7753 7935 8027 8826 9807 9833 10148 10148 10632 10671 10744 10813 10914 11116 11214 11583 11751 11768 14860 14865;123;123;123;1;1;1
interactive-discover-6;0;true;60174;60153;60193;true;0;0;0;;;;3724;3400;4001;1;1;1
interactive-discover-6;1;false;7493;7004;7880;false;1;1;1;7879;7879;7879;20;20;20;0;0;0
interactive-discover-6;2;false;7381;7259;7919;false;1;1;1;7919;7919;7919;17;17;17;0;0;0
interactive-discover-6;3;true;60233;60156;60568;true;0;0;0;;;;2900;2492;3799;1;1;1
interactive-discover-6;4;false;20058;19895;20175;false;27;27;27;19844 19961 19961 20045 20045 20083 20083 20083 20106 20106 20106 20115 20115 20115 20132 20133 20133 20137 20137 20137 20141 20141 20141 20147 20147 20147 20174;19844 19961 19961 20045 20045 20083 20083 20083 20106 20106 20106 20115 20115 20115 20132 20133 20133 20137 20137 20137 20141 20141 20141 20147 20147 20147 20174;19844 19961 19961 20045 20045 20083 20083 20083 20106 20106 20106 20115 20115 20115 20132 20133 20133 20137 20137 20137 20141 20141 20141 20147 20147 20147 20174;123;123;123;1;1;1
interactive-discover-7;0;false;60136;60116;60147;true;1;1;1;60147;60147;60147;1304;1194;1357;1;1;1
interactive-discover-7;1;false;7905;7709;8128;false;1;1;1;8127;8127;8127;20;20;20;0;0;0
interactive-discover-7;2;false;7302;7165;7388;false;1;1;1;7388;7388;7388;17;17;17;0;0;0
interactive-discover-7;3;false;60137;60123;60152;true;1;1;1;60152;60152;60152;1718;1648;1848;1;1;1
interactive-discover-7;4;false;18242;14160;21505;false;1;1;1;21505;21505;21505;123;123;123;1;1;1
interactive-discover-8;0;false;29912;26365;31104;false;10;10;10;24626 25335 25335 27196 27196 27686 28816 28888 30347 31103;24626 25335 25335 27196 27196 27686 28816 28888 30347 31103;24626 25335 25335 27196 27196 27686 28816 28888 30347 31103;860;683;915;1;1;1
interactive-discover-8;1;false;23376;21384;26696;false;10;10;10;22687 23541 23541 24407 24408 25262 25262 25745 26169 26696;22687 23541 23541 24407 24408 25262 25262 25745 26169 26696;22687 23541 23541 24407 24408 25262 25262 25745 26169 26696;477;397;646;1;1;1
interactive-discover-8;2;false;23521;21194;26817;false;10;10;10;21363 21612 22750 23368 23368 24509 24509 25589 26169 26816;21363 21612 22750 23368 23368 24509 24509 25589 26169 26816;21363 21612 22750 23368 23368 24509 24509 25589 26169 26816;578;436;789;1;1;1
interactive-discover-8;3;false;22146;21967;22503;false;10;10;10;18944 19443 19483 20010 20562 20962 20962 21743 21919 22501;18944 19443 19483 20010 20562 20962 20962 21743 21919 22501;18944 19443 19483 20010 20562 20962 20962 21743 21919 22501;383;373;423;1;1;1
interactive-discover-8;4;false;29957;27230;30880;false;10;10;10;24274 25727 26792 26792 28019 28019 29041 29533 30145 30879;24274 25727 26792 26792 28019 28019 29041 29533 30145 30879;24274 25727 26792 26792 28019 28019 29041 29533 30145 30879;757;699;768;1;1;1
interactive-short-1;0;false;8433;8196;9044;false;1;1;1;9020;9020;9020;109;90;125;2;2;2
interactive-short-1;1;false;7051;6384;7241;false;1;1;1;7240;7240;7240;21;21;21;0;0;0
interactive-short-1;2;false;6903;6765;7244;false;1;1;1;7243;7243;7243;18;18;18;0;0;0
interactive-short-1;3;false;8808;8590;9053;false;1;1;1;9038;9038;9038;200;195;208;2;2;2
interactive-short-1;4;false;8530;8300;8898;false;1;1;1;8881;8881;8881;109;93;118;2;2;2
interactive-short-2;0;true;60171;60162;60209;true;0;0;0;;;;1361;1232;1594;2;2;3
interactive-short-2;1;true;60191;60172;60249;true;0;0;0;;;;1486;1369;1563;3;3;3
interactive-short-2;2;false;60191;60176;60230;true;1;1;1;60171;60171;60171;1456;1240;1932;3;3;3
interactive-short-2;3;true;60196;60178;60205;true;0;0;0;;;;1688;1449;1913;3;3;3
interactive-short-2;4;true;60197;60166;60253;true;0;0;0;;;;1604;1281;1888;2;2;3
interactive-short-3;0;true;9060;8903;9185;false;0;0;0;;;;183;144;198;4;4;4
interactive-short-3;1;true;9048;8831;9406;false;0;0;0;;;;154;136;187;4;4;4
interactive-short-3;2;true;8602;8451;8948;false;0;0;0;;;;143;129;161;4;4;4
interactive-short-3;3;true;9309;8666;9872;false;0;0;0;;;;169;157;188;4;4;4
interactive-short-3;4;true;8906;8770;9282;false;0;0;0;;;;165;131;185;4;4;4
interactive-short-4;0;false;7037;6837;7195;false;1;1;1;7194;7194;7194;1;1;1;0;0;0
interactive-short-4;1;false;6692;6565;6985;false;1;1;1;6984;6984;6984;1;1;1;0;0;0
interactive-short-4;2;false;6432;6286;6636;false;1;1;1;6635;6635;6635;2;2;2;0;0;0
interactive-short-4;3;false;6532;6264;6691;false;1;1;1;6690;6690;6690;2;2;2;0;0;0
interactive-short-4;4;false;6697;6612;6824;false;1;1;1;6823;6823;6823;1;1;1;0;0;0
interactive-short-5;0;false;8220;8121;8420;false;1;1;1;8420;8420;8420;40;40;40;0;0;0
interactive-short-5;1;false;8193;7972;8307;false;1;1;1;8307;8307;8307;39;39;39;0;0;0
interactive-short-5;2;false;8957;8743;9325;false;1;1;1;9305;9305;9305;98;93;101;2;2;2
interactive-short-5;3;false;8145;7741;8381;false;1;1;1;8381;8381;8381;38;38;38;0;0;0
interactive-short-5;4;false;8554;8383;9028;false;1;1;1;8382;8382;8382;52;49;53;1;0;2
interactive-short-6;0;true;60202;60160;60228;true;0;0;0;;;;3983;3781;4121;3;3;3
interactive-short-6;1;false;60227;60181;60296;true;1;1;1;60294;60294;60294;4822;4594;5169;3;3;3
interactive-short-6;2;true;60223;60158;60378;true;0;0;0;;;;5800;5712;5890;2;2;2
interactive-short-6;3;true;60194;60139;60255;true;0;0;0;;;;6282;6158;6574;2;2;2
interactive-short-6;4;true;60207;60155;60281;true;0;0;0;;;;5596;3512;5979;2;2;2
interactive-short-7;0;true;9015;8823;9109;false;0;0;0;;;;164;150;167;5;5;5
interactive-short-7;1;true;9107;8579;9223;false;0;0;0;;;;122;116;133;5;5;5
interactive-short-7;2;true;8962;8853;9126;false;0;0;0;;;;121;118;127;5;5;5
interactive-short-7;3;true;9049;8911;9175;false;0;0;0;;;;149;134;161;5;5;5
