name;id;error;time;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;restarts
interactive-discover-3;0;false;16927.75;false;71;71;71;23518 23518 23518 23518 23518 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23523 23523 23523 23523;23518 23518 23518 23518 23518 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23523 23523 23523 23523;23518 23518 23518 23518 23518 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23519 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23520 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23521 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23522 23523 23523 23523 23523;254;1
interactive-discover-3;1;true;60074.375;false;0;0;0;;;;148;1
interactive-discover-3;2;false;30288.125;false;55;55;55;30846 30846 30846 30846 30846 30846 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849;30846 30846 30846 30846 30846 30846 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849;30846 30846 30846 30846 30846 30846 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30847 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30848 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849 30849;101;1
interactive-discover-3;3;false;23402.375;false;203;203;203;23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616;23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616;23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23606 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23607 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23608 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23609 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23610 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23611 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23612 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23613 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23614 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23615 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616 23616;430;1
interactive-discover-3;4;false;17177.125;false;142;142;142;17878 17878 17878 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887;17878 17878 17878 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887;17878 17878 17878 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17879 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17880 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17882 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17883 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17884 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17885 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17886 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887 17887;274;1
interactive-discover-4;0;false;12387.625;false;1;1;1;12380;12380;12380;144;1
interactive-discover-4;1;false;8186.25;false;3;3;3;8765 8765 8765;8765 8765 8765;8765 8765 8765;24;0
interactive-discover-4;2;false;7807;false;3;3;3;7998 7998 7998;7998 7998 7998;7998 7998 7998;21;0
interactive-discover-4;3;false;11615.5;false;1;1;1;12217;12217;12217;229;1
interactive-discover-4;4;true;12586;false;0;0;0;;;;143;1
interactive-discover-5;0;false;16170.625;false;15;15;15;9120 9917 10066 10112 10329 10448 10519 10573 11251 11335 13032 13043 15076 21292 21294;9120 9917 10066 10112 10329 10448 10519 10573 11251 11335 13032 13043 15076 21292 21294;9120 9917 10066 10112 10329 10448 10519 10573 11251 11335 13032 13043 15076 21292 21294;128;1
interactive-discover-5;1;false;7838.875;false;3;3;3;7381 7408 8303;7381 7408 8303;7381 7408 8303;20;0
interactive-discover-5;2;false;7427.5;false;3;3;3;7617 7742 7824;7617 7742 7824;7617 7742 7824;17;0
interactive-discover-5;3;false;11210.875;false;4;4;4;8803 9622 9893 11466;8803 9622 9893 11466;8803 9622 9893 11466;224;0
interactive-discover-5;4;false;11074.375;false;20;20;20;8872 8903 9079 9091 9092 9336 9336 9624 9627 9628 10001 11190 11192 11193 11193 11194 11486 11487 11487 11488;8872 8903 9079 9091 9092 9336 9336 9624 9627 9628 10001 11190 11192 11193 11193 11194 11486 11487 11487 11488;8872 8903 9079 9091 9092 9336 9336 9624 9627 9628 10001 11190 11192 11193 11193 11194 11486 11487 11487 11488;123;0
interactive-discover-6;0;true;60173.875;false;0;0;0;;;;3222;1
interactive-discover-6;1;false;7811.125;false;1;1;1;8337;8337;8337;20;0
interactive-discover-6;2;false;7296.375;false;1;1;1;7751;7751;7751;17;0
interactive-discover-6;3;true;60158.625;true;0;0;0;;;;3261;1
interactive-discover-6;4;false;22339.25;false;27;27;27;22210 22210 22210 22392 22392 22430 22430 22540 22540 22540 22540 22547 22547 22548 22580 22580 22580 22580 22580 22581 22581 22581 22581 22581 22581 22581 22604;22210 22210 22210 22392 22392 22430 22430 22540 22540 22540 22540 22547 22547 22548 22580 22580 22580 22580 22580 22581 22581 22581 22581 22581 22581 22581 22604;22210 22210 22210 22392 22392 22430 22430 22540 22540 22540 22540 22547 22547 22548 22580 22580 22580 22580 22580 22581 22581 22581 22581 22581 22581 22581 22604;123;1
interactive-discover-7;0;false;60150.375;true;1;1;1;60169;60169;60169;1312;1
interactive-discover-7;1;false;8061.375;false;1;1;1;8387;8387;8387;20;0
interactive-discover-7;2;false;7264;false;1;1;1;7489;7489;7489;17;0
interactive-discover-7;3;false;60194.5;false;1;1;1;60245;60245;60245;1707;1
interactive-discover-7;4;false;16985.625;false;1;1;1;16750;16750;16750;123;1
interactive-discover-8;0;false;33167.875;false;10;10;10;28729 28729 29757 29833 30655 31593 31593 32857 33326 33881;28729 28729 29757 29833 30655 31593 31593 32857 33326 33881;28729 28729 29757 29833 30655 31593 31593 32857 33326 33881;867;1
interactive-discover-8;1;false;33395.875;false;10;10;10;28902 29910 29910 30884 30889 31443 31751 32606 32830 33583;28902 29910 29910 30884 30889 31443 31751 32606 32830 33583;28902 29910 29910 30884 30889 31443 31751 32606 32830 33583;856;1
interactive-discover-8;2;false;32094.125;false;10;10;10;12336 12951 29133 29666 29858 30799 31085 31920 31987 32630;12336 12951 29133 29666 29858 30799 31085 31920 31987 32630;12336 12951 29133 29666 29858 30799 31085 31920 31987 32630;781;1
interactive-discover-8;3;false;36347.25;false;10;10;10;30314 31374 31832 32598 33246 33246 34518 37943 37944 39331;30314 31374 31832 32598 33246 33246 34518 37943 37944 39331;30314 31374 31832 32598 33246 33246 34518 37943 37944 39331;1056;1
interactive-discover-8;4;false;36886.375;false;10;10;10;29074 29930 29930 30892 30895 32741 33394 35852 36355 37523;29074 29930 29930 30892 30895 32741 33394 35852 36355 37523;29074 29930 29930 30892 30895 32741 33394 35852 36355 37523;948;1
interactive-short-1;0;false;10969.25;false;1;1;1;12066;12066;12066;129;2
interactive-short-1;1;false;7398.125;false;1;1;1;8452;8452;8452;21;0
interactive-short-1;2;false;6716.5;false;1;1;1;7054;7054;7054;18;0
interactive-short-1;3;false;10921.375;false;1;1;1;11991;11991;11991;225;0
interactive-short-1;4;false;11096.75;false;1;1;1;11636;11636;11636;124;2
interactive-short-2;0;true;60196.125;false;0;0;0;;;;1301;3
interactive-short-2;1;true;60199.375;false;0;0;0;;;;1490;3
interactive-short-2;2;false;60296.375;false;1;1;1;60208;60208;60208;1155;3
interactive-short-2;3;true;60193.625;false;0;0;0;;;;1471;3
interactive-short-2;4;true;60182;true;0;0;0;;;;1621;3
interactive-short-3;0;false;11833.5;false;1;1;1;11812;11812;11812;332;4
interactive-short-3;1;false;12116.75;false;1;1;1;11782;11782;11782;229;4
interactive-short-3;2;true;11728.125;false;0;0;0;;;;411;4
interactive-short-3;3;false;11650.625;false;1;1;1;11773;11773;11773;369;4
interactive-short-3;4;false;11786.875;false;1;1;1;11657;11657;11657;361;4
interactive-short-4;0;false;6955;false;1;1;1;7073;7073;7073;1;0
interactive-short-4;1;false;6910.375;false;1;1;1;7142;7142;7142;1;0
interactive-short-4;2;false;6600.375;false;1;1;1;7123;7123;7123;2;0
interactive-short-4;3;false;6661.375;false;1;1;1;6956;6956;6956;2;0
interactive-short-4;4;false;6786.25;false;1;1;1;6976;6976;6976;1;0
interactive-short-5;0;false;8150.25;false;1;1;1;9094;9094;9094;40;0
interactive-short-5;1;false;8083.5;false;1;1;1;8376;8376;8376;39;0
interactive-short-5;2;false;9900.25;false;1;1;1;10153;10153;10153;103;0
interactive-short-5;3;false;7956;false;1;1;1;8050;8050;8050;38;0
interactive-short-5;4;false;8890.625;false;1;1;1;9473;9473;9473;53;0
interactive-short-6;0;true;60149.25;false;0;0;0;;;;4055;3
interactive-short-6;1;false;60219.875;true;1;1;1;60293;60293;60293;4091;3
interactive-short-6;2;true;60195.75;false;0;0;0;;;;6118;2
interactive-short-6;3;true;60187.75;false;0;0;0;;;;6403;2
interactive-short-6;4;false;60206.875;false;1;1;1;60188;60188;60188;5578;2
interactive-short-7;0;true;11658;false;0;0;0;;;;355;5
interactive-short-7;1;true;12233;false;0;0;0;;;;327;5
interactive-short-7;2;true;11892.5;false;0;0;0;;;;314;5
interactive-short-7;3;true;11982.125;false;0;0;0;;;;492;5
interactive-short-7;4;true;11856;false;0;0;0;;;;387;5
